id,title,lead,source,link,image,authors,about
13379,"Skończyła 41 lat. Mało kto wie, co u niej słychać","Była znakomita tenisista Jelena Janković skończyła w sobotę 41 lat. Kilka lat temu postanowiła całkowicie zniknąć z mediów. Mało kto wie, co u niej słychać.",sportowefakty.wp.pl,https://sportowefakty.wp.pl/sportowybar/1237161/byla-nr-1-na-swiecie-sluch-po-niej-zaginal,https://i.wpimg.pl/1280x/sf-administracja.wpcdn.pl/storage2/featured_original/67c1eeba063c81_80623626.jpg,Bartosz Zimkowski,article
13381,Kto widział Jędrzeja?,Zaginął Jędrzej Ganabisiński. Wyszedł w Karkonosze i słuch po nim zaginął.,Jelonka.com,https://www.jelonka.com/kto-widzial-jedrzeja-140750,https://img.hsg.com.pl/21/00/45/1004527.jpg,red,article
13382,"Nowe dowody w sprawie Iwony Wieczorek. ""Nie chodzi o zeznania, a o coś materialnego""",W Trójmieście pojawiły się nowe dowody w sprawie zaginięcia Iwony Wieczorek. Prokuratura czeka obecnie na kosztowną opinię o kluczowym znaczeniu.,gazetapl,"https://wiadomosci.gazeta.pl/polska/7,198072,32611969,nowe-dowody-w-sprawie-iwony-wieczorek-nie-chodzi-o-zeznania.html","https://bi.im-g.pl/im/15/c1/1c/z30151957IER,Iwona-Wieczorek.jpg",https://wiadomosci.gazeta.pl/wiadomosci/autor/63f7070ff6e6906b6b7dfe2e,article
13383,Zniknął krzyż i drzewa. Tak przebiega przebudowa jednej z głównych ulic Torunia,Przebudowa Olsztyńskiej w Toruniu. Co się zmieniło do końca kwietnia 2026? | Nowości Dziennik Toruński,Nowości Dziennik Toruński,https://nowosci.com.pl/zniknal-krzyz-i-drzewa-tak-przebiega-przebudowa-jednej-z-glownych-ulic-torunia/ar/c1p2-28949895,"https://d-pa.ppstatic.pl/frames/pa-def/f6/5c/il20260428_964141693,size,1920x1440,crop,0.0000x41.0000x1920.0000x1005.0000,h,b690d4.jpg",Marek Nienartowicz,ulica Olsztyńska Toruń
13384,"Zaginięcie Iwony Wieczorek. Adwokat Pawła P. twierdzi, że sprawa „od początku była dęta”. Mówiono o wielkim przełomie","Od 16 lat sprawa Iwony Wieczorek wraca jak bumerang. O zaginionej mieszkance Gdańska robi się głośno każdego lata – przy okazji kolejnej rocznicy jej zniknięcia. W styczniu 2026 r. temat młodej kobiety znów trafił na tapet, po tym jak w śledztwie pojawiły się nowe ustalenia. Do tej pory w tej głośnej sprawie zarzuty usłyszała tylko jedna osoba – Paweł P. Pod koniec ubiegłego roku zdecydowano o cofnięciu wobec niego zastosowanych wcześniej środków zapobiegawczych. Obrońca mężczyzny mówi wprost, że sprawa ta „od początku to była dęta”.",Super Express,https://www.se.pl/trojmiasto/zaginiecie-iwony-wieczorek-adwokat-pawla-p-twierdzi-ze-sprawa-od-poczatku-byla-deta-mowiono-o-wielkim-przelomie-aa-5pYB-DUY5-jJoz.html,https://cdn.galleries.smcloud.net/thumbs/gf-HMqY-Br52-nFqr_zaginiecie-iwony-wieczorek-adwokat-pawla-p-twierdzi-ze-sprawa-od-poczatku-byla-deta-mowiono-o-wielkim-przelomie-14-j.jpg,Dawid Piątkowski,Article
13385,"Upadek znanego prokuratora. Sukcesy, korupcja i śmierć. Jak zginął Jerzy Hop i jego syn? Nowe hipotezy szokują","Jerzy Hop miał wszystko: pasję, sukcesy, a później wysokie stanowisko i pieniądze. Były szef Prokuratury Apelacyjnej w Katowicach wplątał się jednak w jeden z największych skandali korupcyjnych w swojej jednostce, za co trafił przed sąd. Nigdy nie przyznał się do winy, lecz wymiar sprawiedliwości, którego był wówczas częścią, nie potraktował go łagodnie. Wymierzono surową karę, a znany prokurator stracił dobrobyt. Niedawno, w jego domu w Rybniku, odnaleziono ciało mężczyzny. Zginął razem z synem Łukaszem. Co się stało? Hipotez jest co najmniej kilka. Szczegóły poniżej.",Super Express,https://www.se.pl/slask/upadek-znanego-prokuratora-sukcesy-korupcja-i-smierc-jak-zginal-jerzy-hop-i-jego-syn-nowe-hipotezy-szokuja-aa-rXVw-WCuH-GdWH.html,https://cdn.galleries.smcloud.net/thumbs/gf-BGe3-5qob-PojC_tajemnicza-smierc-i-pogrzeb-w-sekrecie-znany-prokurator-jerzy-hop-i-jego-syn-nie-zyja-ostatnie-pozegnanie-15-j.jpg,"Bartosz Wojsa, Dariusz Brombosz",Article
13386,12-letnia Basia Majchrzak wyszła do szkoły i nie wróciła. Ruszyliśmy jej śladem. Służby bezradne,"Basia Majchrzak miała 12 lat, gdy wyszła z mieszkania do szkoły mieszczącej się w Jastrzębiu-Zdroju. Zwykle nie robiła tego sama, towarzyszyły jej siostry albo koleżanki. Ale tym razem musiała iść w pojedynkę. Do placówki nigdy nie doszła, a ślad po niej zaginął. Przez lata próbowano dociec, co stało się z dzieckiem - bezskutecznie, służby są bezradne. Ruszyliśmy śladem dziewczynki, przechodząc trasę sprzed bloku, w którym mieszkała, aż do szkoły. Mama Basi Majchrzak niestety niedawno zmarła, więc nie poznała prawdy o losie córki. Czy kiedykolwiek dowiemy się, co się z nią stało? Bliscy wciąż nie tracą nadziei.",Super Express,https://www.se.pl/slask/12-letnia-basia-majchrzak-wyszla-do-szkoly-i-nie-wrocila-ruszylismy-jej-sladem-sluzby-bezradne-aa-Sk4X-Fh2w-C5gk.html,https://cdn.galleries.smcloud.net/thumbs/gf-sUa2-CWim-E7x5_12-letnia-basia-majchrzak-wyszla-do-szkoly-i-nie-wrocila-ruszylismy-jej-sladem-sluzby-bezradne-14-j.jpg,Bartosz Wojsa,Article
13387,Krzysztof Jackowski od 2010 roku interesował się sprawą Iwony Wieczorek. Po latach wypowiedział mocne zdanie,"Minęło 16 lat, a historia ta wciąż nie daje spokoju ani śledczym, ani opinii publicznej. W styczniu bieżącego roku pojawił się nowy trop w sprawie zaginięcia gdańszczanki, Iwony Wieczorek. Kluczem do rozwiązania jednej z największych zagadek kryminalnych w Polsce może okazać się biały fiat Cinquecento widziany w okolicy Parku Reagana. Jedną z osób która angażowała się w sprawę od początku był Krzysztof Jackowski. Mężczyzna bardzo szybko miał przeczycie, że kobieta nie żyje. Po latach mówił natomiast, że istnieje możliwość, iż śledczy wiedzą, kto odpowiada za jej zaginięcie, jednak — jak podkreślał ""dopóki nie ma ciała, nikt nie weźmie na siebie ryzyka oskarżeń"".",Super Express,https://www.se.pl/trojmiasto/jego-zdaniem-sledczy-wiedza-co-sie-stalo-z-iwona-wieczorek-dopoki-nie-ma-ciala-nikt-nie-wezmie-na-siebie-ryzyka-oskarzen-aa-EPVH-8pHR-gbn4.html,https://cdn.galleries.smcloud.net/thumbs/gf-44Bt-FVPg-82Ti_jego-zdaniem-sledczy-wiedza-co-sie-stalo-z-iwona-wieczorek-dopoki-nie-ma-ciala-nikt-nie-wezmie-na-siebie-ryzyka-oskarzen-14-j.jpg,Dawid Piątkowski,Article
13388,Pies zaginął po katastrofie w Hiszpanii. Nadeszły przełomowe wieści,"Doskonałe wieści napływają z Hiszpanii! Odnalazł się pies, którego szukał cały kraj po niedzielnej katastrofie kolejowej w Andaluzji. Kundelek Boro przeżył wypadek i był widziany przez ranną właścicielkę, jak przestraszony uciekał. Przez kilka dni nie było wiadomo, co się z nim dzieje. Sprawa stała się bardzo medialna i dzięki temu piesek odnalazł się cały i zdrowy. ",Super Express,https://www.se.pl/wiadomosci/swiat/pies-zaginal-po-katastrofie-w-hiszpanii-nadeszly-przelomowe-wiesci-aa-4bDc-4AGU-CxYt.html,https://cdn.galleries.smcloud.net/thumbs/gf-TdUj-xd2a-3zko_pies-ocalal-z-katastrofy-w-hiszpanii-trwaja-poszukiwania-15-j.jpg,Zofia Dąbrowska,Article
13390,Zadźgali Darka w sylwestra. Jego zwłoki zawinięte w dywan zakopali w lesie,"Dariusz K. zaginął w tajemniczych okolicznościach przed Sylwestrem. Zrozpaczona rodzina wynajęła detektywa i wyznaczyła wysoką nagrodę za informacje o zaginionym. Niestety, finał poszukiwań okazał się tragiczny. Dopiero w połowie lutego policja natrafiła na ślad, który rozwiał wszelkie nadzieje – sympatyczny 34-latek nie żyje. Jak się okazało, padł ofiarą brutalnego zabójstwa, a sprawcami są jego koledzy, z którymi imprezował.",Super Express,https://www.se.pl/warszawa/zadzgali-darka-w-sylwestra-jego-zwloki-zawiniete-w-dywan-zakopali-w-lesie-aa-LouP-zHuG-JDqh.html,https://cdn.galleries.smcloud.net/thumbs/gf-8LvL-nuru-6rCJ_zabili-darka-i-tym-autem-go-wywiezli-8-j.jpg,Mateusz Kobyłka,Article
13391,"Tajemnicze działania służb i nagły komunikat policji. Wiedzą, gdzie jest ciało Iwony Wieczorek?","To jedna z najbardziej zagadkowych historii kryminalnych w Polsce. Od zaginięcia Iwony Wieczorek minęło już 15 lat, a sprawa wciąż pozostaje nierozwiązana. Młoda kobieta wyszła na imprezę i nigdy nie wróciła do domu. Co jakiś czas pojawiają się informacje o kolejnym przełomie w dochodzeniu do prawdy. Czy policja jest już blisko rozwiązania zagadki? Ostatnie działania mundurowych mogą sugerować, że trafili na kolejny trop!",Super Express,https://www.se.pl/trojmiasto/tajemnicze-dzialania-sluzb-i-nagly-komunikat-policji-wiedza-gdzie-jest-cialo-iwony-wieczorek-aa-Sp7d-N8LY-KJFe.html,https://cdn.galleries.smcloud.net/thumbs/gf-hFCG-3f3g-6h2f_tajemnicze-dzialania-kryminalnych-i-nagly-komunikat-ksp-jest-przelom-w-sprawie-poszukiwan-iwony-wieczorek-15-j.jpg,"Alicja Franczuk, Piotr Lis",Article
13392,"Dawid zginął w tragicznym wypadku na lotnisku! Słowa ojca 27-latka łamią serca. ""Był dla nas dumą, spełnieniem oczekiwań""","W piątek, 20 marca, na terenie budowy przy wrocławskim lotnisku doszło do tragicznego wypadku. 27-letni pracownik został potrącony przez ciężarówkę i zginął na miejscu. Informację potwierdziła wrocławska policja, a środowisko sportowe i szkolne pożegnało młodego mężczyznę ze łzami w oczach.",Super Express,https://www.se.pl/poznan/dawid-zginal-na-plycie-lotniska-slowa-ojca-27-latka-lamia-serca-byl-dla-nas-duma-spelnieniem-oczekiwan-aa-Hhf2-QcK3-d2GU.html,https://cdn.galleries.smcloud.net/thumbs/gf-Szx4-poVk-1oUx_dawid-zginal-w-tragiczny-wypadku-na-lotnisku-slowa-ojca-27-latka-lamia-serca-byl-dla-nas-duma-spelnieniem-oczekiwan-15-j.jpg,Anna Kisiel,Article
13393,Kierowca białego Fiata kluczowym tropem w sprawie zaginięcia Iwony Wieczorek! Były śledczy ujawnia swoją hipotezę,"Po niemal 16 latach od zaginięcia Iwony Wieczorek policja ujawnia nowy, zaskakujący trop. Śledczy z Archiwum X ponownie skupili się na białym Fiacie Cinquecento, który w dniu zaginięcia był widziany w rejonie Parku Reagana i poruszał się trasą przez Rumię, Redę i okolice Pucka. Funkcjonariusze nie ukrywają, że kierowca tego auta może posiadać informacje kluczowe dla rozwiązania jednej z najbardziej tajemniczych spraw w Polsce. To prawdopodobnie nie jest pojazd sprawcy, a kluczowego świadka – zwraca uwagę były śledczy. Szczegóły poniżej.",Super Express,https://www.se.pl/trojmiasto/kierowca-bialego-fiata-kluczowym-tropem-w-sprawie-zaginiecia-iwony-wieczorek-byly-sledczy-ujawnia-swoja-hipoteze-aa-vchJ-3tRz-mRVK.html,https://cdn.galleries.smcloud.net/thumbs/gf-aQTP-Ufv9-nhVL_kierowca-bialego-fiata-kluczowym-tropem-w-sprawie-zaginiecia-iwony-wieczorek-byly-sledczy-ujawnia-swoja-hipoteze-10-j.jpg,Dawid Piątkowski,Article
13394,"Polacy go pokochali, a on zniknął! Co się stało z uwielbianym Steffenem?","Droga Steffena Möllera od nauczyciela niemieckiego do gwiazdy telewizji była pełna nieoczekiwanych zwrotów i osobistych wyzwań. Dzięki autentyczności oraz dystansowi do siebie, zdobył ogromną sympatię widzów w Polsce i nagle zniknął. Co robi obecnie?",Swiatseriali Interia,"https://swiatseriali.interia.pl/plotki/news-polacy-go-pokochali-a-on-zniknal-co-sie-stalo-z-uwielbianym-,nId,8059314",https://i.iplsc.com/-/000KT7F2T8Q1WHP3-C461-F4.jpg,INTERIA.PL,article
13395,"Widzowie go pokochali, a on tak po prostu zniknął! Co słychać u Janka z ""M jak miłość”? ","Pokochaliśmy go jako Janka w ""M jak miłość, a on zniknął! Młody aktor zasłynął rolą w jednym z kultowych polskich seriali, a potem postanowił zmienić swoje życie. Co dziś robi Tomas Kollarik i gdzie można go oglądać?",Swiatseriali Interia,"https://swiatseriali.interia.pl/plotki/news-widzowie-go-pokochali-a-on-tak-po-prostu-zniknal-co-slychac-,nId,8055905",https://i.iplsc.com/-/000M6BRUDG5EMWPT-C461-F4.jpg,INTERIA.PL,article
13397,Tragiczny finał poszukiwań 28-latka. Wyszedł na ryby i nie wrócił,"Poszukiwania 28-letniego Kamila, który wyszedł na ryby nad zalew Sosnówka i wysłał ostatnie zdjęcie, zakończyły się odnalezieniem jego ciała. Policja informuje, że wstępnie wszystko wskazuje na nieszczęśliwy wypadek, a dokładne okoliczności śmierci wyjaśni sekcja zwłok.",Wrocław Super Express,https://wroclaw.se.pl/tragiczny-final-poszukiwan-28-latka-wyszedl-na-ryby-i-nie-wrocil-aa-FYTd-YnB2-9ZPy.html,https://cdn.galleries.smcloud.net/thumbs/gf-7N3h-248r-ht38_wyslal-to-zdjecie-i-slad-po-nim-zaginal-gdzie-jest-28-letni-kamil-8-j.jpg,Wojciech Kulig,Article
13398,Zaginął 33-latek z Dolnego Śląska. Paweł wsiadł do volkswagena i ślad po nim zaginął. Policja ujawnia rejestrację ,Zaginął 33-latek z Dolnego Śląska. Paweł wsiadł do volkswagena i ślad po nim zaginął. Policja ujawnia rejestrację  | Gazeta Wrocławska,Gazeta Wrocławska,https://gazetawroclawska.pl/zaginal-33-latek-z-dolnego-slaska-pawel-wsiadl-do-volkswagena-i-slad-po-nim-zaginal-policja-ujawnia-rejestracje/ar/c1p2-28677339,"https://d-pa.ppstatic.pl/frames/pa-def/08/93/il20260128_955906733,size,791x600,crop,0.0000x70.0000x791.0000x414.0000,h,20b969.jpg",Karolina Kwiatek," poszukiwania,  zaginieni Dolny Śląsk, news, volkswagen, zaginął mężczyzna"
13399,Policja poszukuje 16-letniego Michała Wnęk. Zaginął we Wrocławiu,"Namysłowscy policjanci prowadzą poszukiwania 16-letniego Michała Wnęk, który 16 stycznia 2026 roku w godzinach popołudniowych opuścił placówkę leczniczą we Wrocławiu. Od tego momentu nie nawiązał kontaktu z rodziną ani opiekunami.",24Opole.pl,"https://www.24opole.pl/59626,Policja_poszukuje_16-letniego_Michala_Wnek._Zaginal_we_Wroclawiu,wiadomosc.html",https://www.24opole.pl/res/cache/news/1024.768.20260118113015_fb_img_1768732170964_0.jpg,Dagmara,article
13400,"""Pan Iwański zniknął"". Nie milkną echa nieudanej prywatyzacji Śląska Wrocław","""Pan Iwański zniknął"". Nie milkną echa nieudanej prywatyzacji Śląska Wrocław | Gazeta Wrocławska",Gazeta Wrocławska,https://gazetawroclawska.pl/pan-iwanski-zniknal-nie-milkna-echa-nieudanej-prywatyzacji-slaska-wroclaw/ar/c2p2-28313923,https://d-pa.ppstatic.pl/frames/pa-def/e6/c7/il20251211_952145441_original.jpg,Jakub Guder,"Mariusz Iwański, Szymon Jadczak, prywatyzacja Śląska Wrocław, Łukasz Kasztelowicz, Śląsk Wrocław"
13403,Polacy odkryli zaginione miasto. Opuszczone w nieznanych okolicznościach,"Archeolodzy z Fundacji Relicta potwierdzili istnienie średniowiecznego miasta Stolzenberg w lasach koło Sławoborza. Badania nieinwazyjne i odkrycia z lat 2020–2025 ujawniły układ urbanistyczny, wały, fosę oraz setki artefaktów datowanych na XIV–XV w.",WP Wiadomości,https://wiadomosci.wp.pl/polacy-odkryli-zaginione-miasto-opuszczone-w-nieznanych-okolicznosciach-7256075000969664a,https://v.wpimg.pl/ZTlhNTNhdTUNCjhnYRN4IE5SbD0nSnZ2GUp0dmFZaGBcEHlifkc8PQANPDE-B3QzHh0-NTkYdCQARy8kJ0csZUMMJyc-BDstQw0jNisMdW0NCntlfgxveVwKL2xjXD9mW0UsZXkKd2BbCSttL11pNQpfK3Yz,Sara Bounaoui,"archeologia, miasto, średniowieczne"
13404,"""Zaginione miasto"" pod oceanem? Nadal odkrywają tam niesamowite struktury","Określane przez badaczy ""zaginione miasto"" to niezwykłe hydrotermalne pole położone głęboko pod powierzchnią oceanu obok Azorów, które zachwyca świat nauki swoją niepowtarzalnością i bogactwem życia. Wyróżnia się wysokimi, nawet na 60 metrów iglicami. To miejsce cały czas jest badane.",WP Tech,"https://tech.wp.pl/zaginione-miasto-pod-oceanem-nadal-odkrywaja-tam-niesamowite-struktury,7247531712850112a",https://v.wpimg.pl/N2M5N2U2YVMsVzgBeklsRm8PbFs8EGIQOBd0EHoDfwp8TXcCZR0oWyFQPFclXWBVP0A-UyJCYEIhGi9CPB04A2JRJ0ElXi9LYlAjUDBWYVF8A3pWNAN_HyxWfQd4BnwGKxh2B2MHY1B0B3lRbAUrBCsDKhAo,Amanda Grzmiel,"badania, ekosystem, kominy, nauka, ocean, ocean atlantycki, zaginione miasto"
13405,Tajemnicza choroba sprzed wieku. Zabiła 500 tys. osób i zniknęła,"Około sto lat temu świat mierzył się z encephalitis lethargica - zagadkową chorobą neurologiczną, która według szacunków zabiła ok. 500 tys. osób. Jej przyczyna do dziś pozostaje niejasna.",WP Tech,"https://tech.wp.pl/tajemnicza-choroba-sprzed-wieku-zabila-500-tys-osob-i-zniknela,7253260981623168a",https://v.wpimg.pl/ZjI1NjZmdQsoUzhZdRZ4HmsLbAMzT3ZIPBN0SHVcb1p5SX9abVh1DCBdKxg_HTVELkM7GjsaKkQ5XWELKgR1HHgeKgMpHTYLMB4rBzgIPkUtB34OblVuXmRXeQg-QG5eeldjU2pYO0d4VXpYawtoX38HKFN4EA,Aleksandra Dąbrowska,"choroba, choroby neurologiczne, epidemia, nauka, zapalenie mózgu"
13407,Dom stanął w płomieniach. Zginęła kobieta i dziecko,"W Pasiecznikach Dużych w woj. podlaskim spłonął drewniany dom. Strażacy, przeszukując zgliszcza, odnaleźli ciała kobiety i 11-letniego chłopca. Trwa wyjaśnianie dokładnych przyczyn tragedii.",WP Wiadomości,https://wiadomosci.wp.pl/pozar-zginela-kobieta-i-dziecko-7243321488590848a,https://v.wpimg.pl/Y2E5YWY3dlMkVy9kdkh7RmcPez4wEXUQMBdjdXYCYAB1TXYxMF88QCBFNnk-QSxCJEIpeSlfdlM1XHYhaBw9WzZFNTYgHDxfJ1A9eDpQPFB0A2lgdFZsCiAYbWI9UnRTJlM4ejtXalEkDDgxbgo4VGdI,Eryk Kryński,"pożar, straż pożarna, śmierć"
13408,"Rosyjska propaganda w euforii. ""Europa kompletnie zagubiona""","Potencjalne przejęcie Grenlandii przez USA stało się pożywką dla rosyjskich propagandowych gazet. W swoich publikacjach wręcz zachęcają one Donalda Trumpa do aneksji wyspy, nie szczędząc przy tym krytyki europejskim krajom. ""Europa jest kompletnie zagubiona. Z przyjemnością się to obserwuje"" - piszą kremlowskie media i wieszczą rychły rozpad NATO.",WP Wiadomości,https://wiadomosci.wp.pl/rosyjska-propaganda-w-euforii-europa-kompletnie-zagubiona-7245073481332960a,https://v.wpimg.pl/NmI3ZGEzYQwoUSx0agFsGWsJeC4sWGJPPBFgZWpLfFl5S21xdVUoBCVWKCI1FWAKO0YqJjIKYB0lHDs3LFU4XGZXMzQ1Fi8UZlY3JSAeYQ9wUGpwcBt-QH1Sbn9oTixeeR44InNDY1UoA2wlch4vXnAGOGU4,Adrianna Rymaszewska,"Donald Trump, grenlandia, prasa, rosja"
13409,Zginęła też matka. Tragedia na zamarźniętym stawie,"Tragiczne doniesienia o kolejnej ofierze wypadku w województwie wielkopolskim. Oprócz 7-letniego dziecka zginęła również jego matka, która od wczoraj przebywała w szpitalu w ciężkim stanie.",WP Wiadomości,https://wiadomosci.wp.pl/zginela-tez-matka-tragedia-na-zamarznietym-stawie-7238367822322656a,https://v.wpimg.pl/OWIzMDZlYDYoGDt3dRdtI2tAby0zTmN1PFh3ZnVdf2V5AntyaUMpPiUfPyEqA2EwOw89JS0cYSclVSw0M0M5ZmYeJDcqAC4uZh8gJj8IYDZ9Tn90aF0uei1NdXF3WC1ieVd0cmlZYm8oTXQmaVx5MnsZfGYn,Eryk Kryński,"tragedia rodzinna, upadek na lodzie, śmierć dziecka"
13410,"Morderca zobaczył ją w ""The Voice"". Zginęła na oczach fanów","12 marca 2026 roku wokalistka Christina Grimmie obchodziłaby 32. urodziny. Artystka, która zdobyła popularność dzięki YouTube i występowi w telewizyjnym talent show, zginęła 10 czerwca 2016 roku z rąk obsesyjnego wielbiciela. Do tragedii doszło tuż po koncercie, gdy spotykała się z fanami.",WP Kobieta,https://kobieta.wp.pl/miala-22-lata-i-wielka-kariere-przed-soba-zginela-po-koncercie-7263460876839136a,https://v.wpimg.pl/ODM3MzRjYCUsUTtJfRFtMG8JbxM7SGNmOBF3WH1SfHc1BXxCfQwmKChBKAo9RCg2OEMsDSJEPyhiUj0TfRx-aylaPgo-CzZrKF4vHzZFLH0pV3hOZl1iISwBfFdmDy59YFJ7TjdHLH16UXVJZVl7Jy4Gbwc,Agnieszka Woźniak,"christina grimmie, psychofan, the voice"
13411,Wzbudził kontrowersje w dawnej TVP. Paweł Blajer z nową pracą,"""Nie będzie prowadził żadnych programów"" — tłumaczyła odejście Pawła Blajera stacja Biznes24, gdzie dziennikarz do niedawna pełnił funkcję dyrektora programowego. Teraz Blajer, znany wcześniej z TVP i TVN24, dołącza do zespołu Kanału Otwartego.",Kultura Onet,https://kultura.onet.pl/telewizja/aktualnosci/wzbudzil-kontrowersje-w-dawnej-tvp-pawel-blajer-z-nowa-praca/g7h25zz,https://cdn.kultura.onet.pl/1/F2fk9lBaHR0cHM6Ly9vY2RuLmV1L3B1bHNjbXMvTURBXy8zYjFjNTg1N2E4OGZiZjk1YmM4NDJmOGRkM2FlYTFiYS5qcGeSlQMAzM3NB9DNBGWTBc0JYM0E7N4AAqEwB6ExBA,"Dominik Jedliński, Dominika Olszyna, Dziennikarze Onet Kultura",article
13412,"To jednak nie były plotki o Brzozowskim. Najpierw zniknął z TVP, a teraz to  ","Już miesiąc temu pojawiły się plotki o powrocie Rafała Brzozowskiego do telewizji. Przypomnijmy, że wokalista dwa lata temu zniknął z TVP. Teraz już wszystko jasne. Domysły się potwierdziły, a reprezentant Polski z Eurowizji stał się twarzą popularnego show konkurencji. ",RMF FM,"https://www.rmf.fm/rozrywka/show-biznes/news,88424,to-jednak-nie-byly-plotki-o-brzozowskim-najpierw-zniknal-z-tvp-a-teraz-to.html",https://www.rmf.fm/_files/Short_foto/0fc6174f4d5f2aabea094be48a6da7fd.jpg,Hubert Drabik,article
13414,Zaginięcie Iwony Wieczorek. Prokuratura potwierdza nowe działania w tej sprawie,"Prokuratura Krajowa potwierdziła, że czynności procesowe przeprowadzane w ubiegłym tygodniu przez policję były wykonywane m.in. w śledztwie dotyczącym zaginięcia Iwony Wieczorek. — Pojawiły się nowe ustalenia — poinformowała prok. Katarzyna Calów-Jaszewska z Prokuratury Krajowej.",Wiadomości Onet,https://wiadomosci.onet.pl/trojmiasto/zaginiecie-iwony-wieczorek-prokuratura-potwierdza-nowe-dzialania-w-tej-sprawie/yftzxgd,https://cdn.wiadomosci.onet.pl/1/0GXk9lBaHR0cHM6Ly9vY2RuLmV1L3B1bHNjbXMvTURBXy9hNzhhZTNmMWZiOGVjMWQzZDRkMmU1YjE2ZWQ1NTUxYy5wbmeTlQMAAM0DFs0BvJMFzQlgzQTslQfZjGh0dHBzOi8vY2RuLndpYWRvbW9zY2kub25ldC5wbC8xL3VicGs5azdhSFIwY0hNNkx5OWpaRzR1ZDJsaFpHOXRiM05qYVM1dmJtVjBMbkJzTDJsdFp5OXNiMmR2WDI5dVpYUmZkMmxoWkc5dGIzTmphUzV3Ym1lUmxRSUFaTVBEM2dBQ29UQUhvVEVFCMIA3gACoTAHoTEE,"Bartosz Węglarczyk, LLE, Polska Agencja Prasowa, maza",article
